2024-03-28 16:11:03,226 INFO    StreamThr :4360 [internal.py:wandb_internal():86] W&B internal server running at pid: 4360, started at: 2024-03-28 16:11:03.225966
2024-03-28 16:11:09,167 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 16:11:09,167 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:09,167 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-28 16:11:09,167 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:09,167 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-28 16:11:09,167 INFO    SenderThread:4360 [job_builder.py:build():318] Attempting to build job artifact
2024-03-28 16:11:09,168 INFO    SenderThread:4360 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-28 16:11:09,183 INFO    SenderThread:4360 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-28 16:11:09,191 INFO    SenderThread:4360 [sender.py:transition_state():614] send defer: 9
2024-03-28 16:11:09,191 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:09,191 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-28 16:11:09,191 DEBUG   SenderThread:4360 [sender.py:send():379] send: artifact
2024-03-28 16:11:09,637 INFO    Thread-12 :4360 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/output.log
2024-03-28 16:11:09,662 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 16:11:09,675 INFO    SenderThread:4360 [sender.py:send_artifact():1468] sent artifact job-https___github.com_uynitsuj_DeepUL294Proj.git_DUL294P_train_gen.py - {'id': 'QXJ0aWZhY3Q6Nzc1MTE3OTYy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzY5MTQxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc1MTE3OTYy', 'versionIndex': 2}}}
2024-03-28 16:11:09,675 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:09,675 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 9
2024-03-28 16:11:09,675 INFO    SenderThread:4360 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-28 16:11:10,638 INFO    SenderThread:4360 [dir_watcher.py:finish():388] scan: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files
2024-03-28 16:11:10,638 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/config.yaml config.yaml
2024-03-28 16:11:10,638 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/output.log output.log
2024-03-28 16:11:10,638 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/wandb-metadata.json wandb-metadata.json
2024-03-28 16:11:10,638 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/requirements.txt requirements.txt
2024-03-28 16:11:10,639 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/conda-environment.yaml conda-environment.yaml
2024-03-28 16:11:10,639 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/wandb-summary.json wandb-summary.json
2024-03-28 16:11:10,640 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/diff.patch diff.patch
2024-03-28 16:11:10,641 INFO    SenderThread:4360 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/code/DUL294P/train_gen.py code/DUL294P/train_gen.py
2024-03-28 16:11:10,641 INFO    SenderThread:4360 [sender.py:transition_state():614] send defer: 10
2024-03-28 16:11:10,641 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 16:11:10,641 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:10,642 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-28 16:11:10,642 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:10,642 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 10
2024-03-28 16:11:10,642 INFO    SenderThread:4360 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 16:11:10,662 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 16:11:10,663 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 16:11:11,004 INFO    wandb-upload_2:4360 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/requirements.txt
2024-03-28 16:11:11,005 INFO    wandb-upload_4:4360 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/wandb-summary.json
2024-03-28 16:11:11,005 INFO    wandb-upload_3:4360 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/conda-environment.yaml
2024-03-28 16:11:11,005 INFO    wandb-upload_1:4360 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/output.log
2024-03-28 16:11:11,006 INFO    wandb-upload_0:4360 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/files/config.yaml
2024-03-28 16:11:11,206 INFO    Thread-11 (_thread_body):4360 [sender.py:transition_state():614] send defer: 11
2024-03-28 16:11:11,207 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:11,207 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-28 16:11:11,207 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:11,207 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 11
2024-03-28 16:11:11,207 INFO    SenderThread:4360 [file_pusher.py:join():178] waiting for file pusher
2024-03-28 16:11:11,207 INFO    SenderThread:4360 [sender.py:transition_state():614] send defer: 12
2024-03-28 16:11:11,207 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:11,207 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-28 16:11:11,207 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:11,207 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 12
2024-03-28 16:11:11,207 INFO    SenderThread:4360 [file_stream.py:finish():614] file stream finish called
2024-03-28 16:11:11,414 INFO    SenderThread:4360 [file_stream.py:finish():618] file stream finish is done
2024-03-28 16:11:11,414 INFO    SenderThread:4360 [sender.py:transition_state():614] send defer: 13
2024-03-28 16:11:11,414 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:11,414 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-28 16:11:11,414 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:11,414 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 13
2024-03-28 16:11:11,414 INFO    SenderThread:4360 [sender.py:transition_state():614] send defer: 14
2024-03-28 16:11:11,414 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: defer
2024-03-28 16:11:11,415 INFO    HandlerThread:4360 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-28 16:11:11,415 DEBUG   SenderThread:4360 [sender.py:send():379] send: final
2024-03-28 16:11:11,415 DEBUG   SenderThread:4360 [sender.py:send():379] send: footer
2024-03-28 16:11:11,415 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: defer
2024-03-28 16:11:11,415 INFO    SenderThread:4360 [sender.py:send_request_defer():610] handle sender defer: 14
2024-03-28 16:11:11,415 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 16:11:11,415 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 16:11:11,415 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 16:11:11,415 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: server_info
2024-03-28 16:11:11,415 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 16:11:11,416 DEBUG   SenderThread:4360 [sender.py:send_request():406] send_request: server_info
2024-03-28 16:11:11,416 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: get_summary
2024-03-28 16:11:11,416 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-28 16:11:11,416 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:11:11,619 INFO    MainThread:4360 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-03-28 16:11:11,619 INFO    MainThread:4360 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-03-28 16:11:11,619 INFO    MainThread:4360 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-03-28 16:11:11,620 DEBUG   HandlerThread:4360 [handler.py:handle_request():146] handle_request: shutdown
2024-03-28 16:11:11,620 INFO    HandlerThread:4360 [handler.py:finish():866] shutting down handler
2024-03-28 16:11:12,416 INFO    WriterThread:4360 [datastore.py:close():296] close: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_161103-358j1d69/run-358j1d69.wandb
2024-03-28 16:11:12,619 INFO    SenderThread:4360 [sender.py:finish():1546] shutting down sender
2024-03-28 16:11:12,619 INFO    SenderThread:4360 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 16:11:12,619 INFO    SenderThread:4360 [file_pusher.py:join():178] waiting for file pusher
